id	type	val
NANDO:1200167	label_ja	思春期大脳型副腎白質ジストロフィー
NANDO:1200167	synonym_ja	副腎白質ジストロフィー（思春期大脳型）
NANDO:1200168	label_ja	副腎脊髄ニューロパチー
NANDO:1200168	synonym_ja	副腎白質ジストロフィー
NANDO:1200169	label_ja	成人大脳型副腎白質ジストロフィー
NANDO:1200169	synonym_ja	副腎白質ジストロフィー（成人大脳型）
NANDO:1200170	label_ja	小脳・脳幹型副腎白質ジストロフィー
NANDO:1200170	synonym_ja	副腎白質ジストロフィー（小脳・脳幹型）
NANDO:1200171	label_ja	アジソン型副腎白質ジストロフィー
NANDO:1200171	synonym_ja	副腎白質ジストロフィー（アジソン型）
NANDO:1200172	label_ja	副腎白質ジストロフィー（女性発症者）
NANDO:1200173	label_ja	ミトコンドリア病
NANDO:1200173	description_ja	ミトコンドリア病は、ミトコンドリア機能が障害され、臨床症状が出現する病態を総称している。ミトコンドリアはエネルギー産生に加えて、活性酸素産生、アポトーシス、カルシウムイオンの貯蔵、感染防御などにも関わっているため、ミトコンドリア病ではこれらの生物学的機能が変化している可能性がある。しかし、現在のところ、ミトコンドリア病における機能異常の主体はエネルギー産生低下と考えられており、そのエネルギー代謝障害による病態が基本である。
NANDO:1200173	synonym_ja	ミトコンドリア脳筋症
NANDO:1200174	label_ja	慢性進行性外眼筋麻痺症候群
NANDO:1200174	synonym_ja	カーンズ・セイヤー症候群
NANDO:1200175	label_ja	リー脳症
NANDO:1200176	label_ja	ミトコンドリア脳筋症・乳酸アシドーシス・脳卒中様発作症候群
NANDO:1200176	synonym_ja	MELAS
NANDO:1200177	label_ja	赤色ぼろ線維・ミオクローヌスてんかん症候群
NANDO:1200177	synonym_ja	MERRF
NANDO:1200178	label_ja	レーベル遺伝性視神経症
NANDO:1200178	synonym_ja	レーバー病
NANDO:1200179	label_ja	生化学的異常が明らかになったミトコンドリア病
NANDO:1200180	label_ja	複合体Ⅰ欠損症
NANDO:1200181	label_ja	複合体II欠損症
NANDO:1200182	label_ja	原因不明な高乳酸血症
NANDO:1200183	label_ja	もやもや病
NANDO:1200183	description_ja	もやもや病（ウィリス動脈輪閉塞症）は、日本人に多発する原因不明の進行性脳血管閉塞症であり、脳血管撮影検査で両側の内頚動脈終末部に狭窄ないしは閉塞とその周囲に異常血管網を認める。家族性の発症を10～20％に認め、男女比は１：2.5で有病率は最近の検討では10万人に対して３～10.5人とされる。発症年齢は二峰性分布を示し５～10歳を中心とする高い山と30～40歳を中心とする低い山を認める。
NANDO:1200183	synonym_ja	ウィリス動脈輪閉塞症
NANDO:1200184	label_ja	もやもや病（両側型）
NANDO:1200185	label_ja	もやもや病（片側型）
NANDO:1200186	label_ja	プリオン病
NANDO:1200186	description_ja	プリオン病は、正常プリオン蛋白が何らかの理由で伝播性を有する異常プリオン蛋白に変化し、主に中枢神経内に蓄積することにより急速に神経細胞変性を起こすまれな致死性疾患である。プリオン病の代表的なタイプである孤発性クロイツフェルト・ヤコブ病（Creutzfeldt-Jakob disease：CJD）は、１年間に100万人に１人程度の割合で発症することが知られている。ヒトのプリオン病は病因により、原因不明の特発性（孤発性CJD（sporadic CJD：sCJD））、プリオン蛋白遺伝子変異による遺伝性（家族性CJD、ゲルストマン・ストロイスラー・シャインカー病（Gerstman-Sträussler-Scheinker：GSS）、致死性家族性不眠症（fatal familial insomnia：FFI））、他からのプリオン感染による獲得性（environmentally acquired）（クールー、医原性、変異型（variant Creutzfeldt-Jakob disease：vCJD））の３種類に分類される。プリオン病は、人獣共通感染症であり、ヒト以外では、牛の牛海綿状脳症（BSE）などが知られている。
NANDO:1200187	label_ja	孤発性クロイツフェルト・ヤコブ病
NANDO:1200187	synonym_ja	特発性クロイツフェルト・ヤコブ病
NANDO:1200188	label_ja	遺伝性プリオン病
NANDO:1200189	label_ja	家族性クロイツフェルト・ヤコブ病
NANDO:1200189	synonym_ja	家族性CJD
NANDO:1200190	label_ja	ゲルストマン・ストロイスラー・シャインカー病
NANDO:1200191	label_ja	致死性家族性不眠症
NANDO:1200192	label_ja	獲得性クロイツフェルト・ヤコブ病
NANDO:1200193	label_ja	医原性クロイツフェルト・ヤコブ病
NANDO:1200194	label_ja	変異型クロイツフェルトヤコブ病
NANDO:1200195	label_ja	亜急性硬化性全脳炎
NANDO:1200195	description_ja	亜急性硬化性全脳炎（subacute sclerosing panencephalitis：SSPE）は変異麻疹ウイルスによる中枢神経系の遅発性ウイルス感染である。なお、遅発性ウイルス感染症とは、通常のウイルス感染症の感染様式とは異なり、ウイルスに罹患後数年の長い潜伏期間をもって発症し、特定の臓器に限定し、亜急性の進行性の経過をとる特異な感染症である。ヒトでは、麻疹ウイルスによる亜急性硬化性全脳炎とJCウイルスによる進行性多巣性白質脳症（progressive multifocal leukoencephalopathy：PML）が知られている。
NANDO:1200196	label_ja	亜急性硬化性全脳炎（典型）
NANDO:1200197	label_ja	急速進行型亜急性硬化性全脳炎
NANDO:1200198	label_ja	亜急性進行型硬化性全脳炎
NANDO:1200199	label_ja	緩徐進行型亜急性硬化性全脳炎
NANDO:1200200	label_ja	慢性再発−寛解型亜急性硬化性全脳炎
NANDO:1200201	label_ja	亜急性硬化性全脳炎（非典型）
NANDO:1200202	label_ja	亜急性硬化性全脳炎（症状が痙攣のみの例）
NANDO:1200203	label_ja	亜急性硬化性全脳炎（Jabbour分類の I 期が遷延する例）
NANDO:1200204	label_ja	亜急性硬化性全脳炎（乳児あるいは成人例）
NANDO:1200205	label_ja	進行性多巣性白質脳症
NANDO:1200205	description_ja	多くの人に潜伏感染しているJCウイルスが、免疫力が低下した状況で再活性化して脳内に多発性の脱髄病巣を来す疾患である。　本邦での進行性多巣性白質脳症（Progressive Multifocal Leukoencephalopathy：PML）の基礎疾患としては、HIV感染症や血液系悪性腫瘍が多く、膠原病／結合織病などが続く。欧米ではPMLの基礎疾患の多くをHIV感染症が占めるが（約85％）、本邦ではその基礎疾患は比較的多岐にわたる結果である。JCウイルスの初感染は幼・小児期に起こり、成人の抗体保有率は全人口の80％程度である。
NANDO:1200206	label_ja	HTLV-1関連脊髄症
NANDO:1200206	description_ja	HTLV-1のキャリアにみられる慢性進行性の痙性脊髄麻痺を示す一群。
NANDO:1200206	synonym_ja	HAM
NANDO:1200207	label_ja	特発性基底核石灰化症
NANDO:1200207	description_ja	1930年、ドイツの病理学者Theodor Fahr（1877～1945）が病理学的な症例報告をして、その名前が病名につけられている。しかし、ファール（Fahr）病という病名は疾患概念として曖昧なところがあり、これまでも多くの名称が用いられてきたが、最近、海外ではfamilial idiopathic basal ganglia calcification（FIBGC）、primary familial brain calcification（PFBC）など様々な名称が使われている。本疾患は、両側基底核に明らかな病的な石灰化を認め、下記の診断基準にある鑑別疾患がなされたものを特発性基底核石灰化症（Idiopathic basal ganglia calcification：IBGC）と定義する。さらに、家族例（家系内に複数の同様の患者が存在する。）と判明した症例や、後述の遺伝子異常が判明した症例は、家族性特発性基底核石灰化症（familial Idiopathic basal ganglia calcification：FIBGC）に分類する。当初、孤発例と思われた症例もその後の臨床的検索から、家族例と判明する症例も存在すると考えられ、今後、家族例を主に更なる原因遺伝子が判明していくものと思われる。
NANDO:1200208	label_ja	家族性特発性基底核石灰化症
NANDO:1200208	synonym_ja	FIBGC
NANDO:1200209	label_ja	全身性アミロイドーシス
NANDO:1200209	description_ja	全身性アミロイドーシス（amyloidosis）は、線維構造をもつ蛋白質であるアミロイドが、全身臓器に沈着することによって機能障害を引き起こす一連の疾患群である。　アミロイドは、病理学的にアルカリコンゴ赤染色で橙赤色に染まり、偏光顕微鏡下で緑色の複屈折を示すものである。蛋白質が立体構造（コンフォメーション）を変化させてアミロイドとして凝集し疾患を引き起こすことから、コンフォメーション病の１つとして捉えられている。
NANDO:1200210	label_ja	免疫グロブリン性アミロイドーシス;老人性トランスサイレチン型（TTR）アミロイドーシス;反応性AAアミロイドーシス
NANDO:1200210	synonym_ja	ALアミロイドーシス
NANDO:1200211	label_ja	免疫グロブリン性アミロイドーシス
NANDO:1200211	synonym_ja	ALアミロイドーシス
NANDO:1200212	label_ja	老人性トランスサイレチン型アミロイドーシス
NANDO:1200212	synonym_ja	老人性TTRアミロイドーシス | 老人性全身性アミロイドーシス
NANDO:1200213	label_ja	反応性AAアミロイドーシス
NANDO:1200213	synonym_ja	反応性AA
NANDO:1200214	label_ja	家族性アミロイドニューロパチー
NANDO:1200214	synonym_ja	FAP
NANDO:1200215	label_ja	ウルリッヒ病
NANDO:1200215	description_ja	生下時又は乳児早期から、顔面筋を含む全般性の筋力低下と筋萎縮を来す。遠位関節の過伸展と近位関節の拘縮を伴うことが特徴である。大半が孤発例であるが、一部に常染色体劣性遺伝形式を取る例がある。ベスレムミオパチーと同様にCollagen VI遺伝子変異を原因としており、Collagen VI関連ミオパチーの重症型である。先天性筋ジストロフィーに分類されることもあるが、組織学的には筋線維壊死・再生変化が乏しく、いわゆる筋ジストロフィーとは異なる病態があるものと考えられる。ベスレムミオパチーとウルリッヒ病の中関型とも言える筋硬化性ミオパチーの存在を主張する研究者もおり、これらの疾患は、恐らく一連のスペクトラムを形成するのではないかと考えられる。
NANDO:1200215	synonym_ja	ウルリッヒ型先天性筋ジストロフィー
NANDO:1200216	label_ja	遠位型ミオパチー
NANDO:1200216	description_ja	遠位筋が好んで侵される遺伝性筋疾患の総称。世界的には少なくとも９つの異なる疾患が含まれるとされているが、これまでのところ、本邦では「縁取り空胞を伴う遠位型ミオパチー」（常染色体劣性）、「三好型ミオパチー」（常染色体劣性）、「眼咽頭遠位型ミオパチー」（遺伝形式不明）の３疾患しか見いだされていない。いずれも本邦において発見された疾患である。
NANDO:1200217	label_ja	三好型ミオパチー
NANDO:1200218	label_ja	縁取り空胞を伴う遠位型ミオパチー
NANDO:1200218	synonym_ja	GNEミオパチー
NANDO:1200219	label_ja	眼咽頭遠位型ミオパチー
NANDO:1200220	label_ja	ベスレムミオパチー
NANDO:1200220	description_ja	乳幼児期に発症し、緩徐に進行する近位筋優位の筋力低下と筋萎縮に加え、比較的早期より手指・肘関節・足関節などの屈曲拘縮を伴うミオパチーである。通常、常染色体優性であるが、最近劣性遺伝形式をとる例も報告された。ウルリッヒ病と同様にCollagen VI遺伝子変異を原因とする。 英国の疫学調査では、ベスレムミオパチーの有病率0.77（10万対）である。Collagen VI関連ミオパチーの中ではベスレムミオパチーが高頻度である。平成22年度厚生労働科学研究費補助金難治性疾患克服研究事業「ベスレムミオパチーとその類縁疾患の実態調査（西野班）」で疫学調査が行われたが、ベスレムミオパチーの患者数はウルリッヒ病の患者数の1/10程度であり、本邦では、大部分の例が未診断のままであると考えられる。実際、本邦からは、1989年と1992年に症例報告があるのみである。両例ともに遺伝学的に診断が確定していない。
